"","iso_o","iso_d","contig","comlang_off","comlang_ethno","colony","comcol","curcol","col45","smctry","dist","distcap","distw","distwces"
"24765","LAO","MDV",0,0,0,0,0,0,0,0,3528.516,3528.516,"3680.78","3673.859"
"24766","LAO","MEX",0,0,0,0,0,0,0,0,15237.8,15237.8,"14793.8","14761.52"
"24767","LAO","MHL",0,0,0,0,0,0,0,0,7508.497,7508.497,"7255.537","7246.669"
"24768","LAO","MKD",0,0,0,0,0,0,0,0,7972.507,7972.507,"8060.633","8052.585"
"24769","LAO","MLI",0,0,0,0,1,0,0,0,11688.01,11688.01,"11686.86","11677.9"
"24770","LAO","MLT",0,0,0,0,0,0,0,0,8690.006,8690.006,"8789.274","8782.38"
"24771","LAO","MMR",1,0,0,0,0,0,0,0,699.6793,699.6793,"859.6534","817.975"
"24772","LAO","MNG",0,0,0,0,0,0,0,0,3351.879,3351.879,"3352.634","3333.636"
"24773","LAO","MNP",0,0,0,0,0,0,0,0,4599.582,4599.582,"4490.441","4484.672"
"24774","LAO","MOZ",0,0,0,0,0,0,0,0,9014.243,9014.243,"8642.048","8614.316"
"24775","LAO","MRT",0,0,0,0,1,0,0,0,12205.34,12205.34,"12195.52","12187.44"
"24776","LAO","MSR",0,0,0,0,0,0,0,0,15831.86,15831.86,".","."
"24777","LAO","MTQ",0,0,0,0,1,0,0,0,15991.1,15991.1,"16036.57","16032.44"
"24778","LAO","MUS",0,0,0,0,0,0,0,0,6504.108,6504.108,"6593.866","6592.645"
"24779","LAO","MWI",0,0,0,0,0,0,0,0,8346.098,8346.098,"8408.496","8406.79"
"24780","LAO","MYS",0,0,0,0,0,0,0,0,1655.925,1655.925,"1691.363","1647.586"
"24781","LAO","NAM",0,0,0,0,0,0,0,0,10336.41,10336.41,"10414.02","10408.23"
"24782","LAO","NCL",0,0,0,0,1,0,0,0,8264.198,8264.198,"8128.293","8120.063"
"24783","LAO","NER",0,0,0,0,1,0,0,0,10636.88,10636.88,"10420.15","10405.52"
"24784","LAO","NFK",0,0,0,0,0,0,0,0,8751.766,8751.766,"8666.667","8659.359"
"24785","LAO","NGA",0,0,0,0,0,0,0,0,10757.57,10272.98,"10577.77","10564.71"
"24786","LAO","NIC",0,0,0,0,0,0,0,0,16544.76,16544.76,"16489.41","16487.56"
"24787","LAO","NIU",0,0,0,0,0,0,0,0,10403.56,10403.56,"10301.7","10296.96"
"24788","LAO","NLD",0,0,0,0,0,0,0,0,8951.699,8951.699,"9015.94","9008.167"
"24789","LAO","NOR",0,0,0,0,0,0,0,0,8395.82,8395.82,"8506.352","8495.253"
"24790","LAO","NPL",0,0,0,0,0,0,0,0,2075.847,2075.847,"2215.832","2174.045"
"24791","LAO","NRU",0,0,0,0,0,0,0,0,7324.132,7324.132,"7216.21","7210.867"
"24792","LAO","NZL",0,0,0,0,0,0,0,0,10060.57,10060.57,"9724.759","9716.848"
"24793","LAO","OMN",0,0,0,0,0,0,0,0,4603.267,4603.267,"4841.171","4827.757"
"24794","LAO","PAK",0,0,0,0,0,0,0,0,3413.267,3413.267,"3603.181","3573.22"
"24795","LAO","PAL",0,0,0,0,0,0,0,0,6949.939,6949.939,"7020.558","7012.516"
"24796","LAO","PAN",0,0,0,0,0,0,0,0,17027.04,17027.04,"17012.09","17009.79"
"24797","LAO","PCN",0,0,0,0,0,0,0,0,14551.89,14551.89,".","."
"24798","LAO","PER",0,0,0,0,0,0,0,0,19378.16,19378.16,"19200.03","19193.54"
"24799","LAO","PHL",0,0,0,0,0,0,0,0,1992.991,1992.991,"2021.173","1975.467"
"24800","LAO","PLW",0,0,0,0,0,0,0,0,3648.641,3648.641,"3545.926","3533.082"
"24801","LAO","PNG",0,0,0,0,0,0,0,0,5765.885,5765.885,"5556.128","5530.777"
"24802","LAO","POL",0,0,0,0,0,0,0,0,7880.109,7880.109,"8071.377","8061.106"
"24803","LAO","PRI",0,0,0,0,0,0,0,0,15797.7,15797.7,"15847.27","15843.41"
"24804","LAO","PRK",0,0,0,0,0,0,0,0,3236.389,3236.389,"3268.017","3256.592"
"24805","LAO","PRT",0,0,0,0,0,0,0,0,10540.17,10540.17,"10611.92","10601.56"
"24806","LAO","PRY",0,0,0,0,0,0,0,0,17844.04,17844.04,"17858.17","17857.08"
"24807","LAO","PYF",0,0,0,0,1,0,0,0,12435.67,12435.67,"12318.81","12315.14"
"24808","LAO","QAT",0,0,0,0,0,0,0,0,5318.417,5318.417,"5434.607","5425.993"
"24809","LAO","REU",0,0,0,0,1,0,0,0,6720.067,6720.067,"6820.991","6819.795"
"24810","LAO","ROM",0,0,0,0,0,0,0,0,7569.194,7569.194,"7695.588","7684.222"
"24811","LAO","RUS",0,0,0,0,0,0,0,0,6809.734,6809.734,"6268.262","6086.179"
"24812","LAO","RWA",0,0,0,0,0,0,0,0,8244.47,8244.47,"8372.599","8369.829"
"24813","LAO","SAU",0,0,0,0,0,0,0,0,5802.285,5802.285,"6267.754","6228.68"
"24814","LAO","SDN",0,0,0,0,0,0,0,0,7429.751,7429.751,"7599.831","7580.425"
"24815","LAO","SEN",0,0,0,0,1,0,0,0,12525.47,12525.47,"12577.38","12572.68"
"24816","LAO","SGP",0,0,0,0,0,0,0,0,1863.448,1863.448,"1860.576","1835.475"
"24817","LAO","SHN",0,0,0,0,0,0,0,0,12450.18,12450.18,"12832.82","12820.44"
"24818","LAO","SLB",0,0,0,0,0,0,0,0,6998.602,6998.602,"6864.772","6854.839"
"24819","LAO","SLE",0,0,0,0,0,0,0,0,12403.07,12403.07,"12443.02","12438.68"
"24820","LAO","SLV",0,0,0,0,0,0,0,0,16280.59,16280.59,"16233.78","16232.27"
"24821","LAO","SMR",0,0,0,0,0,0,0,0,8651.003,8651.003,"8737.524","8730.074"
"24822","LAO","SOM",0,0,0,0,0,0,0,0,6494.441,6494.441,"6599.261","6589.048"
"24823","LAO","SPM",0,0,0,0,1,0,0,0,12530.06,12530.06,"12545.99","12541.18"
"24824","LAO","STP",0,0,0,0,0,0,0,0,10636.26,10636.26,"10744.34","10741.43"
"24825","LAO","SUR",0,0,0,0,0,0,0,0,16434.38,16434.38,"16427.48","16244.38"
"24826","LAO","SVK",0,0,0,0,0,0,0,0,8205.985,8205.985,"8145.473","8135.527"
"24827","LAO","SVN",0,0,0,0,0,0,0,0,8446.163,8446.163,"8504.409","8496.395"
"24828","LAO","SWE",0,0,0,0,0,0,0,0,7995.956,7995.956,"8197.084","8185.437"
"24829","LAO","SWZ",0,0,0,0,0,0,0,0,9162.86,9162.86,"9236.767","9235.785"
"24830","LAO","SYC",0,0,0,0,0,0,0,0,5755.613,5755.613,"5861.468","5859.382"
"24831","LAO","SYR",0,0,0,0,1,0,0,0,6758.673,6758.673,"6776.86","6766.056"
"24832","LAO","TCA",0,0,0,0,0,0,0,0,15590.84,15590.84,"15608.06","15604.59"
"24833","LAO","TCD",0,0,0,0,1,0,0,0,9357.691,9357.691,"9368.615","9360.647"
"24834","LAO","TGO",0,0,0,0,1,0,0,0,10989.1,10989.1,"11075.78","11072.07"
"24835","LAO","THA",1,0,1,0,0,0,0,0,525.2488,525.2488,"636.1273","552.4743"
"24836","LAO","TJK",0,0,0,0,0,0,0,0,3992.889,3992.889,"4065.772","4049.163"
"24837","LAO","TKL",0,0,0,0,0,0,0,0,9840.971,9840.971,"9790.375","9785.897"
"24838","LAO","TKM",0,0,0,0,0,0,0,0,4825.405,4825.405,"4871.095","4845.747"
"24839","LAO","TMP",0,0,0,0,0,0,0,0,3884.998,3884.998,"3826.255","3807.749"
"24840","LAO","TON",0,0,0,0,0,0,0,0,9953.056,9953.056,"9856.27","9850.974"
"24841","LAO","TTO",0,0,0,0,0,0,0,0,16403.72,16403.72,"16471.91","16467.81"
"24842","LAO","TUN",0,0,0,0,1,0,0,0,9037.491,9037.491,"9153.398","9146.425"
"24843","LAO","TUR",0,0,0,0,0,0,0,0,7363.028,7038.852,"7214.731","7189.19"
"24844","LAO","TUV",0,0,0,0,0,0,0,0,8908.763,8908.763,"8703.388","8695.775"
"24845","LAO","TWN",0,0,0,0,0,0,0,0,2107.449,2107.449,"1949.895","1941.763"
"24846","LAO","TZA",0,0,0,0,0,0,0,0,7482.851,7818.701,"7808.52","7795.931"
"24847","LAO","UGA",0,0,0,0,0,0,0,0,7897.159,7897.159,"8011.152","8006.902"
"24848","LAO","UKR",0,0,0,0,0,0,0,0,7225.497,7225.497,"7109.308","7089.692"
"24849","LAO","URY",0,0,0,0,0,0,0,0,17214.69,17214.69,"17329.53","17328.22"
"24850","LAO","USA",0,0,0,0,0,0,0,0,13487.61,13706.34,"13423.86","13393.31"
"24851","LAO","UZB",0,0,0,0,0,0,0,0,4099.601,4099.601,"4225.912","4196.405"
"24852","LAO","VCT",0,0,0,0,0,0,0,0,16137.21,16137.21,"16192.63","16188.53"
"24853","LAO","VEN",0,0,0,0,0,0,0,0,16654,16654,"16766.13","16761.91"
"24854","LAO","VGB",0,0,0,0,0,0,0,0,15745.69,15745.69,"15783.94","15779.99"
"24855","LAO","VNM",1,0,0,0,1,0,0,1,478.553,478.553,"736.8181","612.949"
"24856","LAO","VUT",0,0,0,0,1,0,0,0,8212.932,8212.932,"8046.312","8038.073"
"24857","LAO","WLF",0,0,0,0,1,0,0,0,9563.042,9563.042,"9460.125","9455.339"
"24858","LAO","WSM",0,0,0,0,0,0,0,0,8368.552,8368.552,"9920.375","9915.84"
"24859","LAO","YEM",0,0,0,0,0,0,0,0,6207.43,6207.43,"6317.618","6309.299"
"24860","LAO","YUG",0,0,0,0,0,0,0,0,8006.975,8006.975,"8099.388","8091.121"
"24861","LAO","ZAF",0,0,0,0,0,0,0,0,10605.35,9402.54,"9778.666","9757.047"
"24862","LAO","ZAR",0,0,0,0,0,0,0,0,9883.136,9883.136,"9529.89","9494.694"
"24863","LAO","ZMB",0,0,0,0,0,0,0,0,8961.841,8961.841,"9002.828","8998.276"
"24864","LAO","ZWE",0,0,0,0,0,0,0,0,8788.139,8788.139,"8990.173","8986.339"
"24865","LBN","ABW",0,0,1,0,0,0,0,0,10635.64,10635.64,"10634.9","10634.89"
"24866","LBN","AFG",0,0,0,0,0,0,0,0,3088.869,3088.869,"2992.419","2979.235"
"24867","LBN","AGO",0,0,0,0,0,0,0,0,5301.993,5301.993,"5380.279","5372.414"
"24868","LBN","AIA",0,0,1,0,0,0,0,0,9655.041,9655.041,"9661.878","9661.863"
"24869","LBN","ALB",0,0,0,0,0,0,0,0,1609.733,1609.733,"1605.585","1604.557"
"24870","LBN","AND",0,0,0,0,0,0,0,0,3101.943,3101.943,"3105.363","3105.316"
"24871","LBN","ANT",0,0,1,0,0,0,0,0,10563.17,10563.17,"10443.37","10434.2"
"24872","LBN","ARE",0,1,1,0,0,0,0,0,2110.076,2110.076,"2142.62","2141.837"
"24873","LBN","ARG",0,0,0,0,0,0,0,0,12396.9,12396.9,"12494.71","12488.53"
"24874","LBN","ARM",0,0,0,0,0,0,0,0,1063.763,1063.763,"1073.455","1071.889"
"24875","LBN","ATG",0,0,1,0,0,0,0,0,9615.645,9615.645,"9627.813","9627.743"
"24876","LBN","AUS",0,0,1,0,0,0,0,0,14194.54,14070.28,"13672.92","13606.55"
"24877","LBN","AUT",0,0,0,0,0,0,0,0,2252.977,2252.977,"2310.198","2306.221"
"24878","LBN","AZE",0,0,0,0,0,0,0,0,1464.592,1464.592,"1386.194","1376.088"
"24879","LBN","BDI",0,1,1,0,0,0,0,0,4194.6,4194.6,"4185.058","4184.543"
"24880","LBN","BEL",0,1,1,0,0,0,0,0,3144.598,3144.598,"3152.421","3151.675"
"24881","LBN","BEN",0,1,1,0,0,0,0,0,4567.346,4539.008,"4484.086","4479.662"
"24882","LBN","BFA",0,1,1,0,0,0,0,0,4457.962,4457.962,"4518.89","4514.259"
"24883","LBN","BGD",0,0,0,0,0,0,0,0,5407.258,5407.258,"5411.862","5409.955"
"24884","LBN","BGR",0,0,0,0,0,0,0,0,1444.918,1444.918,"1360.697","1353.725"
"24885","LBN","BHR",0,1,1,0,0,0,0,0,1686.69,1686.69,"1677.467","1677.378"
"24886","LBN","BHS",0,0,1,0,0,0,0,0,10371.56,10371.56,"10369.94","10369.84"
"24887","LBN","BIH",0,0,0,0,0,0,0,0,1844.805,1844.805,"1902.972","1900.175"
"24888","LBN","BLR",0,0,0,0,0,0,0,0,2311.437,2311.437,"2281.71","2277.121"
"24889","LBN","BLZ",0,0,1,0,0,0,0,0,11840.02,11840.02,"11797.91","11797.67"
"24890","LBN","BMU",0,0,1,0,0,0,0,0,8912.783,8912.783,"8908.228","8908.207"
"24891","LBN","BOL",0,0,0,0,0,0,0,0,12272.51,12151.78,"12120.46","12117.99"
"24892","LBN","BRA",0,0,0,0,0,0,0,0,10772.67,10398.77,"10299.36","10241.75"
"24893","LBN","BRB",0,0,1,0,0,0,0,0,9671.262,9671.262,"9674.67","9674.651"
"24894","LBN","BRN",0,0,0,0,0,0,0,0,8738.391,8738.391,"8713.975","8713.886"
"24895","LBN","BTN",0,0,0,0,0,0,0,0,5180.441,5180.441,"5199.256","5198.494"
"24896","LBN","BWA",0,0,1,0,0,0,0,0,6602.303,6602.303,"6447.589","6442.186"
"24897","LBN","CAF",0,1,1,0,0,0,0,0,3717.779,3717.779,"3670.496","3664.886"
"24898","LBN","CAN",0,1,1,0,0,0,0,0,9173.474,8823.435,"9317.422","9270.33"
"24899","LBN","CCK",0,0,1,0,0,0,0,0,8284.976,8284.976,".","."
"24900","LBN","CHE",0,1,1,0,0,0,0,0,2766.189,2766.189,"2755.092","2753.822"
"24901","LBN","CHL",0,0,0,0,0,0,0,0,13358.57,13358.57,"13374.55","13369.14"
"24902","LBN","CHN",0,0,0,0,0,0,0,0,6983.571,6983.571,"7226.939","7200.374"
"24903","LBN","CIV",0,1,1,0,0,0,0,0,5165.91,5156.733,"5167.548","5166.079"
"24904","LBN","CMR",0,1,1,0,0,0,0,0,4163.231,4163.231,"3985.626","3951.129"
"24905","LBN","COG",0,1,1,0,0,0,0,0,4745.371,4745.371,"4788.137","4781.655"
"24906","LBN","COK",0,0,1,0,0,0,0,0,17975.22,17975.22,"17938.82","17936.44"
"24907","LBN","COL",0,0,0,0,0,0,0,0,11600.13,11600.13,"11501.12","11497.03"
"24908","LBN","COM",0,1,1,0,0,0,0,0,5134.142,5134.142,"5164.954","5164.468"
"24909","LBN","CPV",0,0,0,0,0,0,0,0,6251.983,6251.983,"6260.899","6260.495"
"24910","LBN","CRI",0,0,0,0,0,0,0,0,12006.16,12006.16,"12017.69","12017.61"
"24911","LBN","CUB",0,0,0,0,0,0,0,0,10904.63,10904.63,"10784.08","10782.06"
"24912","LBN","CXR",0,0,1,0,0,0,0,0,8890.961,8890.961,".","."
"24913","LBN","CYM",0,0,1,0,0,0,0,0,11107.43,11107.43,"11112.05","11112.03"
"24914","LBN","CYP",0,0,0,0,0,0,0,0,243.4737,243.4737,"247.4846","244.3588"
"24915","LBN","CZE",0,0,0,0,0,0,0,0,2493.329,2493.329,"2425.306","2420.155"
"24916","LBN","DEU",0,0,0,0,0,0,0,0,3013.148,2720.929,"2848.546","2839.559"
"24917","LBN","DJI",0,1,1,0,0,0,0,0,2597.384,2597.384,"2599","2598.725"
"24918","LBN","DMA",0,1,1,0,0,0,0,0,9691.182,9691.182,"9690.46","9690.436"
"24919","LBN","DNK",0,0,0,0,0,0,0,0,2997.819,2997.819,"3066.995","3064.854"
"24920","LBN","DOM",0,0,0,0,0,0,0,0,10212.97,10212.97,"10228.86","10228.74"
"24921","LBN","DZA",0,1,1,0,0,0,0,0,2954.492,2954.492,"2939.76","2917.821"
"24922","LBN","ECU",0,0,0,0,0,0,0,0,12229.17,12229.17,"12398.75","12397.51"
"24923","LBN","EGY",0,1,1,0,0,0,0,0,584.2617,584.2617,"607.3173","592.4233"
"24924","LBN","ERI",0,0,1,0,0,0,0,0,2090.566,2090.566,"2130.493","2125.332"
"24925","LBN","ESH",0,1,1,0,0,0,0,0,4683.914,4683.914,"4741.347","4736.3"
"24926","LBN","ESP",0,0,0,0,0,0,0,0,3524.9,3524.9,"3467.818","3438.4"
"24927","LBN","EST",0,0,0,0,0,0,0,0,2951.418,2951.418,"2906.839","2905.235"
"24928","LBN","ETH",0,0,0,0,0,0,0,0,2783.078,2783.078,"2751.976","2740.098"
"24929","LBN","FIN",0,0,0,0,0,0,0,0,3021.702,3021.702,"3139.677","3132.554"
"24930","LBN","FJI",0,0,1,0,0,0,0,0,15961.68,15961.68,"15923.14","15922.93"
"24931","LBN","FLK",0,0,1,0,0,0,0,0,13118.34,13118.34,"13115.6","13114.56"
"24932","LBN","FRA",0,1,1,1,0,0,0,0,3197.032,3197.032,"3090.419","3073.041"
"24933","LBN","FRO",0,0,0,0,0,0,0,0,4307.317,4307.317,"4313.942","4313.814"
"24934","LBN","FSM",0,0,1,0,0,0,0,0,12494.47,12494.47,"12008.59","11982.12"
"24935","LBN","GAB",0,1,1,0,0,0,0,0,4613.839,4613.839,"4626","4624.033"
"24936","LBN","GBR",0,0,1,0,0,0,0,0,3464.002,3464.002,"3585.711","3580.305"
"24937","LBN","GEO",0,0,0,0,0,0,0,0,1196.376,1196.376,"1159.699","1156.603"
"24938","LBN","GHA",0,0,1,0,0,0,0,0,4848.538,4848.538,"4822.564","4819.789"
"24939","LBN","GIB",0,0,1,0,0,0,0,0,3705.521,3705.521,"3711.102","3711.057"
"24940","LBN","GIN",0,1,1,0,0,0,0,0,5872.742,5872.742,"5596.255","5591.764"
"24941","LBN","GLP",0,1,1,0,0,0,0,0,9678.124,9678.124,"9653.008","9652.967"
"24942","LBN","GMB",0,0,1,0,0,0,0,0,5709.52,5709.52,"5690.66","5689.822"
"24943","LBN","GNB",0,0,0,0,0,0,0,0,5717.202,5717.202,"5707.075","5706.751"
"24944","LBN","GNQ",0,1,0,0,0,0,0,0,4345.616,4345.616,"4404.728","4403.498"
"24945","LBN","GRC",0,0,0,0,0,0,0,0,1154.756,1154.756,"1197.848","1191.082"
"24946","LBN","GRD",0,0,1,0,0,0,0,0,9926.005,9926.005,"9922.613","9922.583"
"24947","LBN","GRL",0,0,0,0,0,0,0,0,6536.411,6536.411,"6452.273","6445.154"
"24948","LBN","GTM",0,0,0,0,0,0,0,0,12172.57,12172.57,"12187.57","12187.38"
"24949","LBN","GUF",0,1,1,0,0,0,0,0,9511.352,9511.352,"9558.975","9558.276"
"24950","LBN","GUY",0,0,1,0,0,0,0,0,9934.48,9934.48,"9946.469","9946.293"
"24951","LBN","HKG",0,0,1,0,0,0,0,0,7652.198,7652.198,"7641.251","7641.174"
"24952","LBN","HND",0,0,0,0,0,0,0,0,11959.22,11959.22,"11918.98","11918.66"
"24953","LBN","HRV",0,0,0,0,0,0,0,0,2123.404,2123.404,"2081.556","2077.148"
"24954","LBN","HTI",0,1,0,0,0,0,0,0,10424.03,10424.03,"10425.92","10425.77"
"24955","LBN","HUN",0,0,0,0,0,0,0,0,2048.187,2048.187,"2031.49","2029.054"
"24956","LBN","IDN",0,0,0,0,0,0,0,0,8694.866,8694.866,"8749.782","8710.414"
"24957","LBN","IND",0,0,1,0,0,0,0,0,3985.349,3985.349,"4289.341","4248.384"
"24958","LBN","IRL",0,0,1,0,0,0,0,0,3920.219,3920.219,"3960.508","3959.606"
"24959","LBN","IRN",0,0,0,0,0,0,0,0,1468.833,1468.833,"1499.713","1434.693"
"24960","LBN","IRQ",0,1,1,0,0,0,0,0,830.0121,830.0121,"875.2642","857.2894"
"24961","LBN","ISL",0,0,0,0,0,0,0,0,5106.05,5106.05,"5092.265","5091.622"
"24962","LBN","ISR",1,0,1,0,0,0,0,0,209.9598,209.9598,"213.1258","196.2858"
"24963","LBN","ITA",0,0,0,0,0,0,0,0,2199.887,2199.887,"2282.785","2253.553"
"24964","LBN","JAM",0,0,1,0,0,0,0,0,10834.25,10834.25,"10850.67","10850.6"
"24965","LBN","JOR",0,1,1,0,0,0,0,0,217.1311,217.1311,"217.585","204.2341"
"24966","LBN","JPN",0,0,0,0,0,0,0,0,8999.5,8999.5,"8831.944","8827.686"
"24967","LBN","KAZ",0,0,0,0,0,0,0,0,3714.015,3471.208,"3423.754","3336.005"
"24968","LBN","KEN",0,0,1,0,0,0,0,0,3914.655,3914.655,"3924.758","3917.85"
"24969","LBN","KGZ",0,0,0,0,0,0,0,0,3521.326,3521.326,"3483.661","3480.184"
"24970","LBN","KHM",0,0,0,0,0,0,0,0,7407.508,7407.508,"7354.775","7353.448"
"24971","LBN","KIR",0,0,1,0,0,0,0,0,14120.7,14120.7,"14198.65","14190.9"
"24972","LBN","KNA",0,0,1,0,0,0,0,0,9683.578,9683.578,"9471.884","9085.325"
"24973","LBN","KOR",0,0,1,0,0,0,0,0,7926.322,7926.322,"8003.038","8001.279"
"24974","LBN","KWT",0,1,1,0,0,0,0,0,1286.701,1286.701,"1285.93","1285.736"
"24975","LBN","LAO",0,0,0,0,0,0,0,0,6831.931,6831.931,"6925.194","6916.945"
"24976","LBN","LBN",0,0,0,0,0,0,0,0,38.45329,38.45329,"47.0367","33.09423"
"24977","LBN","LBR",0,0,1,0,0,0,0,0,5654.372,5654.372,"5624.575","5623.314"
"24978","LBN","LBY",0,1,1,0,0,0,0,0,2081.917,2081.917,"1848.149","1770.856"
"24979","LBN","LCA",0,0,1,0,0,0,0,0,9736.212,9736.212,"9743.334","9743.314"
"24980","LBN","LKA",0,0,0,0,0,0,0,0,5450.953,5450.953,"5429.411","5428.323"
"24981","LBN","LSO",0,0,1,0,0,0,0,0,7082.708,7082.708,"7087.244","7086.793"
"24982","LBN","LTU",0,0,0,0,0,0,0,0,2448.976,2448.976,"2541.7","2538.691"
"24983","LBN","LUX",0,1,0,0,0,0,0,0,2970.469,2970.469,"2981.132","2981.033"
"24984","LBN","LVA",0,0,0,0,0,0,0,0,2710.789,2710.789,"2697.962","2696.282"
"24985","LBN","MAC",0,0,0,0,0,0,0,0,7598.906,7598.906,".","."
"24986","LBN","MAR",0,1,1,0,0,0,0,0,3881.252,3881.252,"3894.58","3886.415"
"24987","LBN","MDA",0,0,0,0,0,0,0,0,1565.574,1565.574,"1580.634","1578.015"
"24988","LBN","MDG",0,1,1,0,0,0,0,0,6005.66,6005.66,"6034.871","6024.278"
"24989","LBN","MDV",0,0,0,0,0,0,0,0,5131.167,5131.167,"5156.308","5150.86"
"24990","LBN","MEX",0,0,0,0,0,0,0,0,12401.35,12401.35,"12297.61","12292.83"
"24991","LBN","MHL",0,0,1,0,0,0,0,0,13506.3,13506.3,"13370.26","13367.74"
"24992","LBN","MKD",0,0,0,0,0,0,0,0,1525.442,1525.442,"1513.901","1512.919"
"24993","LBN","MLI",0,1,0,0,0,0,0,0,4982.281,4982.281,"4881.959","4870.215"
"24994","LBN","MLT",0,0,1,0,0,0,0,0,1923.859,1923.859,"1935.447","1935.338"
"24995","LBN","MMR",0,0,0,0,0,0,0,0,6300.475,6300.475,"6227.23","6222.458"
"24996","LBN","MNG",0,0,0,0,0,0,0,0,5982.09,5982.09,"5898.099","5878.117"
"24997","LBN","MNP",0,0,1,0,0,0,0,0,10856.21,10856.21,"10852.42","10852.35"
"24998","LBN","MOZ",0,0,0,0,0,0,0,0,6666.532,6666.532,"6105.907","6058.548"
"24999","LBN","MRT",0,1,0,0,0,0,0,0,5376.628,5376.628,"5279.546","5271.687"
"25000","LBN","MSR",0,0,1,0,0,0,0,0,9676.588,9676.588,".","."
"25001","LBN","MTQ",0,1,1,0,0,0,0,0,9708.505,9708.505,"9705.974","9705.952"
"25002","LBN","MUS",0,1,1,0,0,0,0,0,6450.539,6450.539,"6455.194","6455.092"
"25003","LBN","MWI",0,0,1,0,0,0,0,0,5326.802,5326.802,"5372.859","5367.066"
"25004","LBN","MYS",0,0,0,0,0,0,0,0,7634.024,7634.024,"7809.827","7784.875"
"25005","LBN","NAM",0,0,1,0,0,0,0,0,6576.55,6576.55,"6514.34","6501.236"
"25006","LBN","NCL",0,1,1,0,0,0,0,0,15094.96,15094.96,"15050.54","15050.02"
"25007","LBN","NER",0,1,1,0,0,0,0,0,4058.382,4058.382,"3780.792","3757.398"
"25008","LBN","NFK",0,0,1,0,0,0,0,0,15528.88,15528.88,"15530.12","15530.1"
"25009","LBN","NGA",0,0,1,0,0,0,0,0,4491.407,3991.427,"4201.851","4172.382"
"25010","LBN","NIC",0,0,0,0,0,0,0,0,12033.73,12033.73,"12015.13","12014.8"
"25011","LBN","NIU",0,0,1,0,0,0,0,0,17023.33,17023.33,"17022.69","17022.65"
"25012","LBN","NLD",0,0,0,0,0,0,0,0,3185.802,3185.802,"3163.558","3162.897"
"25013","LBN","NOR",0,0,0,0,0,0,0,0,3412.801,3412.801,"3514.765","3506.37"
"25014","LBN","NPL",0,0,0,0,0,0,0,0,4766.703,4766.703,"4716.691","4708.721"
"25015","LBN","NRU",0,0,1,0,0,0,0,0,13764.73,13764.73,"13760.81","13760.76"
"25016","LBN","NZL",0,0,1,0,0,0,0,0,16372.26,16372.26,"16330.7","16329.67"
"25017","LBN","OMN",0,1,1,0,0,0,0,0,2521.039,2521.039,"2458.153","2453.714"
"25018","LBN","PAK",0,0,1,0,0,0,0,0,3462.157,3462.157,"3383.149","3373.414"
"25019","LBN","PAL",0,1,1,0,0,0,0,0,278.3691,278.3691,"260.2618","248.5954"
"25020","LBN","PAN",0,0,0,0,0,0,0,0,11693.87,11693.87,"11759.54","11758.53"
"25021","LBN","PCN",0,0,1,0,0,0,0,0,18330.66,18330.66,".","."
"25022","LBN","PER",0,0,0,0,0,0,0,0,12838.48,12838.48,"12745.44","12742.81"
"25023","LBN","PHL",0,0,1,0,0,0,0,0,8705.978,8705.978,"8847.279","8838.5"
"25024","LBN","PLW",0,0,1,0,0,0,0,0,10383.58,10383.58,"10378.33","10378.28"
"25025","LBN","PNG",0,0,1,0,0,0,0,0,12597.19,12597.19,"12469.36","12462.96"
"25026","LBN","POL",0,0,0,0,0,0,0,0,2351.56,2351.56,"2385.872","2376.621"
"25027","LBN","PRI",0,0,1,0,0,0,0,0,9905.486,9905.486,"9928.519","9928.393"
"25028","LBN","PRK",0,0,0,0,0,0,0,0,7753.679,7753.679,"7778.899","7778.07"
"25029","LBN","PRT",0,0,0,0,0,0,0,0,4000.395,4000.395,"4017.828","4011.282"
"25030","LBN","PRY",0,0,0,0,0,0,0,0,11821.34,11821.34,"11770.18","11769.29"
"25031","LBN","PYF",0,1,1,0,0,0,0,0,18147.08,18147.08,"18140.18","18140"
"25032","LBN","QAT",0,1,1,0,0,0,0,0,1821.106,1821.106,"1805.003","1804.827"
"25033","LBN","REU",0,1,1,0,0,0,0,0,6449.135,6449.135,"6467.73","6467.579"
"25034","LBN","ROM",0,0,0,0,0,0,0,0,1424.328,1424.328,"1558.941","1543.559"
"25035","LBN","RUS",0,0,0,0,0,0,0,0,2441.484,2441.484,"2867.606","2624.691"
"25036","LBN","RWA",0,1,1,0,0,0,0,0,4024.98,4024.98,"4033.213","4032.708"
"25037","LBN","SAU",0,1,1,0,0,0,0,0,1497.719,1497.719,"1417.338","1347.862"
"25038","LBN","SDN",0,1,1,0,0,0,0,0,2060.273,2060.273,"2170.019","2134.489"
"25039","LBN","SEN",0,1,1,0,0,0,0,0,5712.923,5712.923,"5673.058","5672.048"
"25040","LBN","SGP",0,0,1,0,0,0,0,0,7948.206,7948.206,"7941.567","7941.542"
"25041","LBN","SHN",0,0,1,0,0,0,0,0,7054.775,7054.775,"7314.063","7255.546"
"25042","LBN","SLB",0,0,0,0,0,0,0,0,13768.66,13768.66,"13730.72","13729.52"
"25043","LBN","SLE",0,0,1,0,0,0,0,0,5724.081,5724.081,"5673.621","5672.458"
"25044","LBN","SLV",0,0,0,0,0,0,0,0,12143.01,12143.01,"12142.69","12142.64"
